borocode,boroname,countyfips,ntacode,ntaname,shape_area,shape_leng,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AR_1,SHAPE_LEN,20_placeke,20_parent_,20_locatio,20_street_,20_city,20_region,20_safegra,20_brands,20_date_ra,20_date__1,20_raw_vis,20_raw_v_1,20_conc_ad
4.0000000000000000000000000000000,Queens,"081",QN21,Middle Village,57684674.7748999968171119689941406250000,42668.2594742000001133419573307037354,"11374","0",Rego Park,42755.00000000,25203558.58102220,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s7t-w6k,,Better Health Workout Studio,97 32 63rd Rd,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"118","80","97 32 63rd Rd, New York, NY, 11374"
4.0000000000000000000000000000000,Queens,"081",QN21,Middle Village,57684674.7748999968171119689941406250000,42668.2594742000001133419573307037354,"11379","0",Middle Village,35428.00000000,57622817.04538180,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7r-8n5,,P S 128,65 02 70 Street,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"299","130","65 02 70 Street, New York, NY, 11379"
4.0000000000000000000000000000000,Queens,"081",QN21,Middle Village,57684674.7748999968171119689941406250000,42668.2594742000001133419573307037354,"11373","0",Elmhurst,101282.00000000,42654860.33720751,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-226@627-s7m-649,,Carmona's Dog Grooming,51 33 Goldsmith St,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"184","82","51 33 Goldsmith St, New York, NY, 11373"
4.0000000000000000000000000000000,Queens,"081",QN30,Maspeth,35633309.4206999987363815307617187500000,41260.4071872999993502162396907806396,"11377","0",Woodside,90852.00000000,71832387.49448019,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7w-w49,,P S 12 James B Colgate,P S 12 James B Colgate,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"336","129","P S 12 James B Colgate, New York, NY, 11377"
4.0000000000000000000000000000000,Queens,"081",QN30,Maspeth,35633309.4206999987363815307617187500000,41260.4071872999993502162396907806396,"11378","0",Maspeth,35473.00000000,66260538.74335290,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7r-pvz,,Reiff Playground,Reiff Playground,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"90","54","Reiff Playground, New York, NY, 11378"
4.0000000000000000000000000000000,Queens,"081",QN30,Maspeth,35633309.4206999987363815307617187500000,41260.4071872999993502162396907806396,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-222@627-s8c-49z,,Drumm Triangle,Drumm Triangle,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"713","588","Drumm Triangle, New York, NY, 11385"
4.0000000000000000000000000000000,Queens,"081",QN30,Maspeth,35633309.4206999987363815307617187500000,41260.4071872999993502162396907806396,"11379","0",Middle Village,35428.00000000,57622817.04538180,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7r-8n5,,P S 128,65 02 70 Street,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"299","130","65 02 70 Street, New York, NY, 11379"
4.0000000000000000000000000000000,Queens,"081",QN30,Maspeth,35633309.4206999987363815307617187500000,41260.4071872999993502162396907806396,"11373","0",Elmhurst,101282.00000000,42654860.33720751,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-226@627-s7m-649,,Carmona's Dog Grooming,51 33 Goldsmith St,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"184","82","51 33 Goldsmith St, New York, NY, 11373"
1.0000000000000000000000000000000,Manhattan,"061",MN12,Upper West Side,34381053.2222999930381774902343750000000,29158.1326694000017596408724784851074,"10024","0",New York,58521.00000000,22877335.46391810,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s4r-p5f,,Chipotle Mexican Grill,2298 Broadway,New York,NY,SG_BRAND_87bd111b6dd52ef32eaf3abf6d509065,Chipotle Mexican Grill,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"86","60","2298 Broadway, New York, NY, 10024"
1.0000000000000000000000000000000,Manhattan,"061",MN12,Upper West Side,34381053.2222999930381774902343750000000,29158.1326694000017596408724784851074,"10025","0",New York,96054.00000000,19631043.82252590,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,zzy-224@627-s4m-49z,,Curry Club,254 W 108th St,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"14","10","254 W 108th St, New York, NY, 10025"
1.0000000000000000000000000000000,Manhattan,"061",MN12,Upper West Side,34381053.2222999930381774902343750000000,29158.1326694000017596408724784851074,"00083","0",Central Park,25.00000000,38300990.39994300,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,,,,,,,,,,,,,
1.0000000000000000000000000000000,Manhattan,"061",MN12,Upper West Side,34381053.2222999930381774902343750000000,29158.1326694000017596408724784851074,"10023","0",New York,62800.00000000,15212712.67815930,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22m-225@627-s8s-2zf,,Judith Geizhals PhD,65 Central Park W Apt 1D,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"16","12","65 Central Park W Apt 1D, New York, NY, 10023"
1.0000000000000000000000000000000,Manhattan,"061",MN14,Lincoln Square,15805667.9517999999225139617919921875000,19866.0531946000010066200047731399536,"00083","0",Central Park,25.00000000,38300990.39994300,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,,,,,,,,,,,,,
1.0000000000000000000000000000000,Manhattan,"061",MN14,Lincoln Square,15805667.9517999999225139617919921875000,19866.0531946000010066200047731399536,"10023","0",New York,62800.00000000,15212712.67815930,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22m-225@627-s8s-2zf,,Judith Geizhals PhD,65 Central Park W Apt 1D,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"16","12","65 Central Park W Apt 1D, New York, NY, 10023"
1.0000000000000000000000000000000,Manhattan,"061",MN14,Lincoln Square,15805667.9517999999225139617919921875000,19866.0531946000010066200047731399536,"10019","0",New York,41966.00000000,18828383.11679830,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,zzy-22t@627-s8r-8sq,,Boil Boil Ramen,1000 8th Ave,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"2","2","1000 8th Ave, New York, NY, 10019"
1.0000000000000000000000000000000,Manhattan,"061",MN14,Lincoln Square,15805667.9517999999225139617919921875000,19866.0531946000010066200047731399536,"10069","0",New York,5850.00000000,2372365.88905417,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,223-222@627-s4q-tn5,,Bilingual Buds Inc,175 Riverside Blvd,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"458","158","175 Riverside Blvd, New York, NY, 10069"
4.0000000000000000000000000000000,Queens,"081",QN42,Oakland Gardens,50976145.3227000012993812561035156250000,42330.0804434000019682571291923522949,"11364","0",Oakland Gardens,33937.00000000,84259665.05296010,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-mc5,,Bell Malls,Bell Malls,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"380","114","Bell Malls, New York, NY, 11364"
4.0000000000000000000000000000000,Queens,"081",QN42,Oakland Gardens,50976145.3227000012993812561035156250000,42330.0804434000019682571291923522949,"11426","0",Bellerose,20050.00000000,49609163.53943050,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzv-8y9,,Queens Farm Park,73 50 Little Neck Parkway,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"278","99","73 50 Little Neck Parkway, New York, NY, 11426"
4.0000000000000000000000000000000,Queens,"081",QN42,Oakland Gardens,50976145.3227000012993812561035156250000,42330.0804434000019682571291923522949,"11427","0",Queens Village,21942.00000000,39435767.41730421,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzr-nbk,,Cunningham Park,196 10 Union Turnpike,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"1380","566","196 10 Union Turnpike, New York, NY, 11427"
4.0000000000000000000000000000000,Queens,"081",QN42,Oakland Gardens,50976145.3227000012993812561035156250000,42330.0804434000019682571291923522949,"11361","0",Bayside,28496.00000000,50163518.24335120,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzx-wzf,,Crocheron Park,Crocheron Park,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"471","304","Crocheron Park, New York, NY, 11361"
4.0000000000000000000000000000000,Queens,"081",QN45,Douglas Manor-Douglaston-Little Neck,68567676.7486999928951263427734375000000,45832.6245648999974946491420269012451,"11363","0",Little Neck,7060.00000000,24242790.02349750,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rvt-47q,,Nyc Open Space 90,Nyc Open Space 90,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"67","42","Nyc Open Space 90, New York, NY, 11363"
